followers_count,urls,created_at,text
2069,['https://twitter.com/sportsman_nate/status/847580217006841856'],Thu Mar 30 22:46:32 +0000 2017,There\xe2\x80\x99s always a few nutters ;p https://t.co/tVQTCYQ7X5
2043,['http://dlvr.it/NmHjrb'],Thu Mar 30 22:50:10 +0000 2017,SpaceX successfully re-launches an orbital Falcon 9 rocket for the first time https://t.co/27YJJDtfex https://t.co/xCy9hTZsvz
8953,[],Thu Mar 30 22:48:40 +0000 2017,"@jack_p @SpaceX @elonmusk Massive news, well done to the SpaceX team!"
1192,['http://on.wsj.com/2nkK4rT'],Thu Mar 30 23:16:31 +0000 2017,WSJ: SpaceX successfully launched a reused booster on a demanding commercial mission https://t.co/NKaE7JMlsJ
3732,['https://twitter.com/i/web/status/847580265237041153'],Thu Mar 30 22:44:17 +0000 2017,"Elon Musk: ""RT SpaceX: Falcon 9 first stage has landed on Of Course I Still Love You \xe2\x80\x94 world\xe2\x80\x99s first reflight of an\xe2\x80\xa6 https://t.co/QV4sQEJrJE"
179647,[],Thu Mar 30 22:39:04 +0000 2017,"RT @Fox35DerrolNail: Successful launch and landing of ""flight proven"" @SpaceX Falcon 9 rocket at the Cape #FOX35 https://t.co/sSodpvcHeQ"
1232,['http://dlvr.it/NmHk6X'],Thu Mar 30 22:50:18 +0000 2017,There and back again: SpaceX launches and lands the same rocket for the 2nd time https://t.co/lvhxdnPEv8 https://t.co/WoKEcwGhTp
3199,['http://dlvr.it/NmHy4v'],Thu Mar 30 23:06:04 +0000 2017,SpaceX Launches a Satellite With a Partly Used Rocket https://t.co/jy79FUdxlG
306517,['https://www.recode.net/2017/3/30/15131514/spacex-space-history-success-reusing-rocket-elon-musk?utm_campaign=recode.social&utm_medium=social&utm_content=recode&utm_source=twitter'],Thu Mar 30 22:53:58 +0000 2017,SpaceX just made history by successfully reusing a rocket. \nhttps://t.co/M5WipXhar5 https://t.co/Q1zBISAAOA
2022225,['https://www.wired.com/2017/03/watch-spacex-launch-first-truly-reusable-rocket/'],Thu Mar 30 22:31:40 +0000 2017,First stage separated successfully! Tune in here: https://t.co/Y29FuuTybU
3002,[],Thu Mar 30 23:11:46 +0000 2017,RT @trump2021: #SpaceX https://t.co/g7ynnGp3Hx
5331,['http://spacex.com/webcast'],Thu Mar 30 22:28:25 +0000 2017,RT @SpaceX: T-60 seconds until launch  \xe2\x86\x92 https://t.co/gtC39uBC7z https://t.co/jv3372rCUf
1371,['http://n.pr/2oeoSbt'],Thu Mar 30 22:37:46 +0000 2017,"RT @NPR: ""All systems continue to be good"" -- SpaceX launches a recycled rocket. Watch live: https://t.co/40W1O5dPe0"
3024,[None],Thu Mar 30 23:05:17 +0000 2017,"RT @ABC: NEW: SpaceX\xc2\xa0launches its first recycled rocket, the Falcon 9, from the pad at\xc2\xa0NASA's Kennedy Space Center\xc2\xa0in Florid\xe2\x80\xa6 "
1391,[],Thu Mar 30 22:48:07 +0000 2017,"RT @Pharaoness: We have actually launched a used rocket. GUYS, REUSABLE ROCKETS ARE. A. THING. TODAY!!! This changes the game COMPLETELY. #\xe2\x80\xa6"
7946,['http://dlvr.it/NmJ0qx'],Thu Mar 30 23:09:09 +0000 2017,Watch SpaceX\xe2\x80\x99s historic launch live right here https://t.co/VhEAW1L3qq https://t.co/MgEtpsp71N
374418,['https://twitter.com/i/web/status/847578615663525888'],Thu Mar 30 22:37:43 +0000 2017,"#SpaceX successfully re-lands the rocket from the CRS 8 mission, marking \xe2\x80\x98low-cost\xe2\x80\x99 era of space travel\xe2\x80\xa6 https://t.co/QoZFsZlWXu"
4166,[],Thu Mar 30 22:29:48 +0000 2017,@SpaceX Congrats. Spectacular job!
7469,[],Thu Mar 30 22:29:19 +0000 2017,RT @BazTastic77: LIFTOFF!!! #SpaceX #Falcon9 #SES10 \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80 https://t.co/fZH1L3GvyS
1855,[],Thu Mar 30 22:27:19 +0000 2017,GO #FALCON9 GO #SpaceX #SES10
2306,['http://bit.ly/2olk9BT'],Thu Mar 30 22:52:01 +0000 2017,Watch SpaceX Launch Its First Truly Reusable Rocket https://t.co/O6dAKk4Wti https://t.co/kwaW3FKZZ9
1585,['https://twitter.com/i/web/status/847580503368638468'],Thu Mar 30 22:45:13 +0000 2017,N\xc3\xa5 brukes romraketter om igjen. Imponerende teknobragd:  Falcon 9 har landet st\xc3\xa5ende trygt p\xc3\xa5 landingsfl\xc3\xa5ten for 2.\xe2\x80\xa6 https://t.co/Q2O8yckO6f
8619,[],Thu Mar 30 23:14:25 +0000 2017,RT @SES_Satellites: Congrats to @SpaceX on successful landing! Meanwhile the journey of #SES10 continues
1668,['http://tcrn.ch/2nQjdrx'],Thu Mar 30 23:00:30 +0000 2017,RT @TechCrunch: SpaceX's reused Falcon 9 rocket nails the landing for a second time https://t.co/KfVzRCEF8y by @etherington https://t.co/CF\xe2\x80\xa6
2077,['https://twitter.com/i/web/status/847579239394181120'],Thu Mar 30 22:40:12 +0000 2017,"A historic moment for SpaceX, and a thrill for anyone enchanted with space flight. How amazing to see the booster f\xe2\x80\xa6 https://t.co/33Q4JbMt02"
3155,['https://twitter.com/i/web/status/847581264949522433'],Thu Mar 30 22:48:15 +0000 2017,"For the first time in history, a flight-proven orbital rocket has been relaunched for another mission. Mars, here w\xe2\x80\xa6 https://t.co/uR6VbnreiK"
5168,['https://www.meetup.com/Space-Squad-London'],Thu Mar 30 22:45:30 +0000 2017,Watching @spacex stream + interested in space? Join Space Squad @Meetup co-founded by me + @VperVanessa https://t.co/R17Ty1OR5n #spacesquad
1744,['https://bloom.bg/2nkTljq'],Thu Mar 30 22:57:00 +0000 2017,RT @business: SpaceX is currently attempting to go where no rocket has gone before. Watch here https://t.co/dQO81ZcEY8 https://t.co/G40jpsQ\xe2\x80\xa6
13351,[],Thu Mar 30 22:29:41 +0000 2017,Cheers all around!!!!! #SPACEX is just amazing!  WE HAVE LIFTOFF
2671,[],Thu Mar 30 22:31:54 +0000 2017,RT @AmericaSpace: MECO! Stage 1 &amp; 2 separation! #SpaceX #Falcon9 #SES10 https://t.co/8MrZrIqITn
12518,[None],Thu Mar 30 23:00:38 +0000 2017,RT @SpaceflightIns: Second stage is now in geostationary transfer orbit. Spacecraft separation is in moments. Credit: @SES_Satellites\xe2\x80\xa6
1538,[],Thu Mar 30 23:04:21 +0000 2017,"RT @aallan: ""#SES10 deploy confirmed."" #SpaceX #Falcon9 https://t.co/BfTEmp1xAa"
8115,[],Thu Mar 30 22:52:14 +0000 2017,.@SpaceX like space HoaX. Where was the landing video???? #hoax #spacex #spacehoax #wewantthetruth #trumpforlife
3043,['https://twitter.com/SpaceflightNow/status/847585802200559616'],Thu Mar 30 23:07:31 +0000 2017,Awesome now let's talk about fixing #Fukushima... https://t.co/nkFdnDAjsb
5031,[],Thu Mar 30 22:30:50 +0000 2017,It launched!!!!! Go @spacex go!!!!
3397,[None],Thu Mar 30 22:46:26 +0000 2017,RT @DeanBobbyBraun: Congratulations @SpaceX Reuseable rockets are real! Falcon 9 now joins @Boeing 707 in aerospace history; opening th\xe2\x80\xa6
3010,['http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter'],Thu Mar 30 22:38:15 +0000 2017,RT @verge: SpaceX makes aerospace history with successful landing of a used rocket https://t.co/jZAY32Z3ns https://t.co/jqjRt00WZK
1644,['https://apple.news/A8ANoSBuRQlK-mK-P-Rhq3Q'],Thu Mar 30 22:49:43 +0000 2017,Just saw this @jamcbride -SpaceX Just Relaunched A Rocket Into Space For The First Time - BuzzFeed News https://t.co/1jE6XrF5gi
1238,['http://ln.is/WZrNy'],Thu Mar 30 22:50:15 +0000 2017,RT @CasualHookups: SpaceX Makes History https://t.co/jIpsPVYREZ
3326,['http://dlvr.it/NmHpKH'],Thu Mar 30 22:55:09 +0000 2017,\xd0\x98\xd1\x81\xd1\x82\xd0\xbe\xd1\x80\xd0\xb8\xd1\x87\xd0\xb5\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd0\xb7\xd0\xb0\xd0\xbf\xd1\x83\xd1\x81\xd0\xba: SpaceX \xd0\xb2\xd0\xbf\xd0\xb5\xd1\x80\xd0\xb2\xd1\x8b\xd0\xb5 \xd0\xbf\xd0\xbe\xd0\xb2\xd1\x82\xd0\xbe\xd1\x80\xd0\xbd\xd0\xbe \xd0\xb7\xd0\xb0\xd0\xbf\xd1\x83\xd1\x81\xd1\x82\xd0\xb8\xd0\xbb\xd0\xb0 Falcon 9 https://t.co/h0XsDIIUpQ
1200,['http://theatln.tc/2nkYXKD'],Thu Mar 30 22:39:28 +0000 2017,"RT @TheAtlantic: SpaceX makes history, @marinakoren reports https://t.co/iCZ0LVoBwt https://t.co/UMQbueAfjm"
1249,['http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing'],Thu Mar 30 23:07:20 +0000 2017,RT @verge: SpaceX confirms that its used #Falcon9 rocket successfully deployed the SES-10 satellite https://t.co/RuG85WnJua https://t.co/kG\xe2\x80\xa6
1248,['http://ln.is/WZrNy'],Thu Mar 30 22:56:02 +0000 2017,RT @CasualHookups: #SpaceX Makes History https://t.co/jIpsPVYREZ
2671,[],Thu Mar 30 22:29:22 +0000 2017,RT @spacecom: #SpaceX #Falcon9 #SES10 https://t.co/ojq6w7zsJb
3436,[None],Thu Mar 30 22:44:22 +0000 2017,"RT @h_thoreson: SpaceX now in the business of recycling empty cans, because sometimes that's what a huge technology advancement loo\xe2\x80\xa6 "
2480,['http://on.ft.com/2nFoMZd'],Thu Mar 30 23:03:44 +0000 2017,RT @FinancialTimes: SpaceX sends payload into orbit using recycled rocket in key milestone https://t.co/xxaM7eyJdf
1540,['http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHzGo7GauHFxqjq-On9uCWr1kK0ag&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779438962272&ei=po7dWMiaGZbJqgLXsJ3IBw&url=http%3A%2F%2Fwww.theverge.com%2F2017%2F3%2F30%2F15117096%2Fspacex-launch-reusable-rocket-success-falcon-9-landing&utm_source=dlvr.it&utm_medium=twitter'],Thu Mar 30 23:06:06 +0000 2017,SpaceX makes aerospace history with successful landing of a used rocket - The Verge https://t.co/KY37d3G9F9 https://t.co/iMjiQMtSUZ
56626,['https://twitter.com/SpaceX/status/847576762603118592'],Thu Mar 30 22:30:56 +0000 2017,So exciting to watch! Chills. https://t.co/8m1zFEfZ2e
1997,['http://youtu.be/TmeZ0lMDkrw?a'],Thu Mar 30 22:27:24 +0000 2017,I liked a @YouTube video from @amazingspace2 https://t.co/Xv3D3Eg6hz LIVE: SpaceX Launch: Historic SES-10 MISSION - Re-use of a Falcon
1698,['https://twitter.com/spacex/status/847578231808991232'],Thu Mar 30 23:10:30 +0000 2017,RT @STEMSteph: Congrats to Elon and everybody over at @SpaceX. History. https://t.co/WBwZHbDPQm
5769,[],Thu Mar 30 22:37:57 +0000 2017,"Pretty amazing, @SpaceX and @elonmusk. https://t.co/b0IZfYSyJ9"
3777,['http://ift.tt/2nFaCau'],Thu Mar 30 23:07:17 +0000 2017,SpaceX \xd0\xb2\xd0\xbf\xd0\xb5\xd1\x80\xd0\xb2\xd1\x8b\xd0\xb5 \xd0\xbf\xd1\x80\xd0\xbe\xd0\xb8\xd0\xb7\xd0\xb2\xd0\xb5\xd0\xbb\xd0\xb0 \xd0\xbf\xd0\xbe\xd0\xb2\xd1\x82\xd0\xbe\xd1\x80\xd0\xbd\xd1\x8b\xd0\xb9 \xd0\xb7\xd0\xb0\xd0\xbf\xd1\x83\xd1\x81\xd0\xba \xd1\x80\xd0\xb0\xd0\xba\xd0\xb5\xd1\x82\xd1\x8b Falcon 9 https://t.co/PBrRu0x2Jc
1249,[],Thu Mar 30 23:00:40 +0000 2017,RT @SpaceX: Successful deployment of SES-10 to geostationary transfer orbit confirmed. https://t.co/FkVoUYSsmq
18134,"['http://space.com', 'http://ift.tt/2oEcQoz']",Thu Mar 30 23:02:23 +0000 2017,"https://t.co/5bI5iIRFcY: Used SpaceX Rocket Launches Satellite,\xc2\xa0Then Lands in Historic 1st Reflight  https://t.co/Qv6Z99QEmV"
2531,[],Thu Mar 30 22:30:58 +0000 2017,@SpaceX HOLY SHIT YOU FUCKING NAILED IT CONGRATULATIONS HOLY FUCK
1364,[None],Thu Mar 30 22:29:34 +0000 2017,"RT @Cmdr_Hadfield: A used rocket is launching in 10 minutes, delivering stuff to space, and then landing on a barge. Worth watching. G\xe2\x80\xa6 "
1475,['https://twitter.com/engadget/status/847579216610775040'],Thu Mar 30 22:50:29 +0000 2017,"RT @shwood: You magnificent bastards. You did it.  Congrats, SpaceX. https://t.co/u5CArH3PtB"
1407,['https://twitter.com/spacex/status/847578231808991232'],Thu Mar 30 22:38:35 +0000 2017,Congrats @SpaceX! https://t.co/d8pSvFOlSw
106480,['http://mashable.com/2017/03/30/spacex-makes-history-relaunches-falcon-9-rocket-/?utm_campaign=Mash-Prod-RSS-Feedburner-All-Partial&utm_cid=Mash-Prod-RSS-Feedburner-All-Partial'],Thu Mar 30 22:45:38 +0000 2017,There and back again: SpaceX launches and lands the same rocket for the 2nd time https://t.co/gOoSTKvHvJ
28548,[],Thu Mar 30 22:34:16 +0000 2017,RT @bonyscribe: Those dorks at #SpaceX are cheering this launch like they just got their first kiss on prom night...
2834,[],Thu Mar 30 22:38:35 +0000 2017,"RT @SpaceflightIns: No live feed, but @SpaceX confirms a successful #Falcon9 first stage landing. #SES10 #ReduceReuseRelaunch https://t.co/\xe2\x80\xa6"
13135,['http://ift.tt/2nB42Ag'],Thu Mar 30 22:54:20 +0000 2017,SpaceX makes aerospace history with successful landing of a used rocket via Digg https://t.co/MNJOs03wDH
1475,[None],Thu Mar 30 22:42:34 +0000 2017,RT @AirlineFlyer: @SpaceX @SES_Satellites Successful launch of a USED rocket. Holy crap @SpaceX does it again. Amazing. \n\nCan it stic\xe2\x80\xa6
1624,['https://twitter.com/WIREDScience/status/847575824588877824'],Thu Mar 30 22:26:57 +0000 2017,Can I push the button Elon? @elonmusk \n\nAgain! https://t.co/Uncwi5wPwc
141229,['https://twitter.com/mirikramer/status/847576165254615041'],Thu Mar 30 22:29:23 +0000 2017,We have liftoff! https://t.co/4Nwk6CjKXZ
12382,['https://twitter.com/victorofkadesh/status/847578843149881344'],Thu Mar 30 22:40:12 +0000 2017,"\xf0\x9f\x91\x89 #ImNotABot \xf0\x9f\x91\x88.  \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89#ImNotABot \xf0\x9f\x91\x88#SenateIntelligenceCommittee #SpaceX #30PlusAppreciation  ..., https://t.co/gvESSFbX1T"
1327,[],Thu Mar 30 23:12:25 +0000 2017,#\xd0\xbd\xd0\xbe\xd0\xb2\xd0\xbe\xd1\x81\xd1\x82\xd0\xb8 SpaceX \xd0\xbe\xd1\x81\xd1\x83\xd1\x89\xd0\xb5\xd1\x81\xd1\x82\xd0\xb2\xd0\xb8\xd0\xbb\xd0\xb0 \xd0\xb7\xd0\xb0\xd0\xbf\xd1\x83\xd1\x81\xd0\xba Falcon 9 \xd1\x81 \xd0\xb8\xd1\x81\xd0\xbf\xd0\xbe\xd0\xbb\xd1\x8c\xd0\xb7\xd0\xbe\xd0\xb2\xd0\xb0\xd0\xbd\xd0\xbd\xd0\xbe\xd0\xb9 \xd1\x81\xd1\x82\xd1\x83\xd0\xbf\xd0\xb5\xd0\xbd\xd1\x8c\xd1\x8e
868746,['http://abc7.la/2nQntaA'],Thu Mar 30 23:04:27 +0000 2017,SpaceX successfully launches its 1st recycled rocket https://t.co/wkZb67iUU5 https://t.co/XFoudEvKst
3231,"['http://spacex.com/webcast', 'http://ift.tt/2nFnC05']",Thu Mar 30 22:36:09 +0000 2017,SpaceX: T-60 seconds until launch  \xe2\x86\x92 https://t.co/eQEjAt5D7U https://t.co/GojcT2Tyfy #elonmusk #tesla #space #RT
1886,[],Thu Mar 30 22:35:15 +0000 2017,That @SpaceX launch was astonishingly beautiful. Bravo.
35822,['https://twitter.com/SpaceX/status/847578231808991232'],Thu Mar 30 22:36:26 +0000 2017,RT @sokane1: YO https://t.co/mquIjEM9gV
1292,[],Thu Mar 30 22:50:07 +0000 2017,Primera vez que un cohete reutilizado se lanza y aterriza. Lo que acaba de hacer SpaceX es impresionante.
4466,[],Thu Mar 30 22:43:06 +0000 2017,@taiterstan @SpaceX Just watched launch. So incredible.
2494,[],Thu Mar 30 22:32:22 +0000 2017,RT @annhoff: Reusing a rocket. How cool is that! #historic #Space #spacex https://t.co/kFTpBmHspE
1417,['https://twitter.com/SpaceX/status/847571316580405250'],Thu Mar 30 22:35:44 +0000 2017,. @bobatl this is quite instructive. You may learn something. https://t.co/xiDjjg7gQX
2192,['http://ift.tt/2nFsh1P'],Thu Mar 30 22:54:26 +0000 2017,"In Photos: SpaceX Launches, Lands 1st Reused Falcon 9 Rocket  https://t.co/jV94PRL0gp #cosmos"
2157,['http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHzGo7GauHFxqjq-On9uCWr1kK0ag&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779438962272&ei=yozdWLDYB5bV3AHsvYGADg&url=http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing'],Thu Mar 30 22:55:06 +0000 2017,SpaceX makes aerospace history with successful landing of a used rocket - The Verge https://t.co/tAFkcXkHrY #GN
2864,['https://twitter.com/astrokarenn/status/847578974125535232'],Thu Mar 30 22:40:51 +0000 2017,Amazing! https://t.co/r4kZypeMKD
1229,[],Thu Mar 30 22:38:11 +0000 2017,CONGRATS @SpaceX!!! Send it back up again!!! \xf0\x9f\x9a\x80
9781592,['https://twitter.com/i/web/status/847578019283599362'],Thu Mar 30 22:35:21 +0000 2017,"NEW: SpaceX\xc2\xa0launches its first recycled rocket, the Falcon 9, from the pad at\xc2\xa0NASA's Kennedy Space Center\xc2\xa0in Florid\xe2\x80\xa6 https://t.co/mx9SjINfUF"
2307,['http://dlvr.it/NmHssN'],Thu Mar 30 23:01:17 +0000 2017,#Buzz Watch SpaceX relaunch the first rocket it landed on a barge https://t.co/McacC8ReQP via #Globalbuzzlive https://t.co/OKXkv1ScJQ
1630,[],Thu Mar 30 22:57:26 +0000 2017,.@SpaceX Yo me emociono con los lanzamientos espaciales como ustedes se emocionan con los deportes.
2274,"['http://tcrn.ch/2nQqHLa', None]",Thu Mar 30 22:32:56 +0000 2017,RT @TechCrunch: SpaceX successfully re-launches an orbital Falcon 9 rocket for the first time https://t.co/UGNrJjwKIS by\xe2\x80\xa6
30819,[],Thu Mar 30 22:33:04 +0000 2017,"""Planet earth is a sphere"" \n\nBold commentary on SpaceX feed"
6614,[None],Thu Mar 30 23:01:38 +0000 2017,RT @SpaceflightIns: Now twice-flown first stage enroute to landing back on the autonomous drone ship. 20-second entry burn (right photo\xe2\x80\xa6
7168,[],Thu Mar 30 23:02:21 +0000 2017,"""#SES10 deploy confirmed."" #SpaceX #Falcon9 https://t.co/BfTEmp1xAa"
3135,[],Thu Mar 30 22:38:33 +0000 2017,RT @ChrisSalcedoTX: How cool is this? SpaceX successfully re-launches an orbital Falcon 9 rocket for the first time! #SalcedoStorm https://\xe2\x80\xa6
13832,['https://twitter.com/spacex/status/847578231808991232'],Thu Mar 30 22:58:16 +0000 2017,Elon for world president. https://t.co/Ri3YnTV864
1347,['http://spacex.com/webcast'],Thu Mar 30 22:24:53 +0000 2017,\xe2\x80\x9c@SpaceX: Webcast of Falcon 9 launch now live \xe2\x86\x92 https://t.co/zRbPdzUtiu\xe2\x80\x9d. 3 minutes until launch!
3361,['https://apple.news/Ahymaz4yyRhe3sAHHAdFcOw'],Thu Mar 30 22:42:21 +0000 2017,RT @fxp123: SpaceX makes aerospace history with successful landing of a used rocket - The Verge https://t.co/d5MKHMxLYu
2171,['http://ift.tt/2oeDIi5'],Thu Mar 30 22:46:02 +0000 2017,SpaceX\xe2\x80\x99s reused Falcon 9 rocket nails the landing for a second time \xc2\xa0SpaceX has completed the other key ingredient\xe2\x80\xa6 https://t.co/s6lDv6MZNf
1701,['http://dlvr.it/NmHkhs'],Thu Mar 30 22:50:40 +0000 2017,SpaceX\xe2\x80\x99s reused Falcon 9 rocket nails the landing for a second time https://t.co/7sip4FQ6rb https://t.co/BrXTcrE5Sy
1344,['http://spacex.com/webcast'],Thu Mar 30 22:10:08 +0000 2017,RT @SpaceX: Webcast of Falcon 9 launch now live \xe2\x86\x92 https://t.co/gtC39uBC7z
4542,[],Thu Mar 30 22:41:46 +0000 2017,just watched live broadcast of a used rocket to space &amp; land upright on a barge on my phone at a Five Guys! What a time to be alive @SpaceX
1938,[],Thu Mar 30 22:25:02 +0000 2017,#SpaceX #Falcon9 mit 1. Stufe im #ReUse und #SES10: Range und Wetter sind go.
2931,['http://spacex.com/webcast'],Thu Mar 30 22:54:47 +0000 2017,RT @SpaceX: Back live for final burn and satellite deployment \xe2\x86\x92 https://t.co/gtC39uBC7z
11137,['http://www.americaspace.com/live-launch-tracker/'],Thu Mar 30 22:26:26 +0000 2017,#Falcon9 Propellant tanks to flight pressure. #SES10 #SpaceX https://t.co/3N0Mz8vTxy https://t.co/2P9tFLYCow
1515,[],Thu Mar 30 22:29:58 +0000 2017,Congrats @SpaceX for first reused rocket launch! This is huge step forward for space exploration. https://t.co/7KQi6jaFaf
1408,['http://dlvr.it/NmHy6S'],Thu Mar 30 23:06:06 +0000 2017,#SuryaRay #Indian SpaceX makes aerospace history with successful landing of a used rocket - The\xe2\x80\xa6 https://t.co/FVR3t1fPFD @SuryaRay #India
14048,['http://www.spacex.com/webcast'],Thu Mar 30 22:09:52 +0000 2017,RT @45thSpaceWing: T-20 until this historic launch!! You won't want to miss this: https://t.co/w32i2zC6r0
5053,[],Thu Mar 30 22:43:07 +0000 2017,RT @SpaceX: First stage entry burn complete. Second stage continuing nominally to geostationary transfer orbit. https://t.co/RXAzvT0xT0
10880,[],Thu Mar 30 22:37:39 +0000 2017,@mpesce @SpaceX magic
3709,['http://pops.ci/5JKq38'],Thu Mar 30 23:15:10 +0000 2017,"RT @RachelFeltman: SpaceX just flew a used rocket for the first time\xe2\x80\x94and stuck the landing, too https://t.co/B1JuNKYY0s #Falcon9 https://t.\xe2\x80\xa6"
2044,[],Thu Mar 30 22:41:46 +0000 2017,"RT @TheSpaceGal: Reusable, *recoverable* orbital rockets, that is. Man. #SpaceX has worked toward this precise moment since 2002.\nTHIS\nIS\nH\xe2\x80\xa6"
1470,"['http://www.theverge.com/2017/3/30/15117096/spacex-launch-reusable-rocket-success-falcon-9-landing', 'https://twitter.com/dcht00/status/847580802724515841']",Thu Mar 30 22:46:45 +0000 2017,dcht00 : Congratulations to SpaceX. https://t.co/KtmPQ9aXUx (via Twitter https://t.co/DCBdj13ocM)
14960,['http://spacex.com/webcast'],Thu Mar 30 22:54:52 +0000 2017,RT @SpaceX: Back live for final burn and satellite deployment \xe2\x86\x92 https://t.co/gtC39uBC7z
12385,['https://twitter.com/i/web/status/847586584010657792'],Thu Mar 30 23:09:23 +0000 2017,"OK...Say whatever about @elonmusk's hyper-confidence.\nBut his @SpaceX just did something incredible, launching &amp; re\xe2\x80\xa6 https://t.co/IPKBpbQxsU"
15998,[],Thu Mar 30 22:42:26 +0000 2017,RT @tanyaofmars: Note the advertisement: #SpaceX is hiring! #SES10 #Falcon9 https://t.co/P8SRBxZhqB
1767,['https://twitter.com/SpaceX/status/847575805483917312'],Thu Mar 30 22:35:00 +0000 2017,sickkk https://t.co/7K62yjj94B
3129934,['http://spacex.com/webcast'],Thu Mar 30 22:26:33 +0000 2017,T-60 seconds until launch  \xe2\x86\x92 https://t.co/gtC39uBC7z https://t.co/jv3372rCUf
4462,['https://twitter.com/i/web/status/847583758509199360'],Thu Mar 30 22:58:10 +0000 2017,#Space #TC #Transportation SpaceX successfully re-launches an orbital Falcon 9 rocket for the first time: \xc2\xa0SpaceX\xe2\x80\xa6\xe2\x80\xa6 https://t.co/ZtazdFwlIQ
3030,['https://twitter.com/i/web/status/847579330322587648'],Thu Mar 30 22:40:34 +0000 2017,SpaceX successfully re-launches an orbital Falcon 9 rocket for the first time | TechCrunch \nSpaceX successfully re-\xe2\x80\xa6 https://t.co/vy7Yr13Xm6
1828,[],Thu Mar 30 22:32:28 +0000 2017,Watching @SpaceX deploy a satellite playload via salvaged and reused rocket. Historical first!
28944,['http://www.elconfidencial.com/tecnologia/2017-03-31/spacex-falcon-9-cohete-espacio_1358492/'],Thu Mar 30 23:02:00 +0000 2017,SpaceX acaba de hacer historia al reutilizar con \xc3\xa9xito y aterrizar de nuevo la primera etapa de un Falcon 9\n\nhttps://t.co/ROpJxfPP40
21460,[],Thu Mar 30 22:47:01 +0000 2017,RT @tanyaofmars: Nice view of the Earth there. #SpaceX #SES10 #Falcon9 https://t.co/qkVk7gudyQ
7694,['http://ow.ly/lq9F50axsLY'],Thu Mar 30 23:16:36 +0000 2017,El Falcon 9 de SpaceX aterriza con \xc3\xa9xito en una plataforma flotante https://t.co/1lATELGZDg
7152,['http://ln.is/actualidad.rt.com/ac/kQWfL'],Thu Mar 30 23:08:25 +0000 2017,El Falcon 9 de SpaceX aterriza con \xc3\xa9xito en una plataforma flotante https://t.co/zTDmQ9UHF2 https://t.co/6UQUat2rww
36025,[],Thu Mar 30 22:31:35 +0000 2017,Not bad for a used vehicle! Beautiful @SpaceX #Falcon9 launch! Bravo guys! #SES10 https://t.co/fjioIqpBwh
1257,['https://www.rt.com/viral/382786-spacex-rocket-relaunch-ses/'],Thu Mar 30 22:28:31 +0000 2017,RT @Ruthie19: SpaceX Falcon-9 launch could mark \xe2\x80\x98low-cost\xe2\x80\x99 era of space travel (LIVE VIDEO) https://t.co/nSAZUofoNr https://t.co/wRS6qofR10
1260,['https://www.periscope.tv/w/a6wrOzU3MzE3fDFqTUpnWVFBUVBtS0w21aCPx8l-jfZ7PN9oSKjctphjSWNYwQvzUEDEP-onLA=='],Thu Mar 30 22:37:03 +0000 2017,RT @scottbudman: Streaming: #SpaceX SES-10 Launch. https://t.co/LWpT17deu9
2601,['http://snpy.tv/2nB1pOU'],Thu Mar 30 22:32:50 +0000 2017,"RT @NBCNews: Watch SpaceX launch its first ""reflight"" of the Falcon 9 rocket  https://t.co/xSFa09W5wx"
1316,['http://dlvr.it/NmHqG7'],Thu Mar 30 22:57:15 +0000 2017,SpaceX successfully re-launches an orbital Falcon 9 rocket for the first time https://t.co/9jDgflNYTw https://t.co/De4MoclHvj
20737,[],Thu Mar 30 23:11:56 +0000 2017,RT @kfarr: Watching people in @AltspaceVR watching @SpaceX first reusable rocket launch #SVVR2017 https://t.co/Y9YWoZJyOO
7920,['http://nyti.ms/2oeCSlE'],Thu Mar 30 22:48:10 +0000 2017,"RT @kchangnyt: Still 15 minutes before satellite id deployed, but so far so good for SpaceX. https://t.co/8i5Y0Q7yY2"
4457,[],Thu Mar 30 22:31:03 +0000 2017,RT @DailyBreezeNews: Our reporter @SandyMazza will be live on FB as locals watch @SpaceX's launch of a reused rocket booster at 3:27 p.m. h\xe2\x80\xa6
1375,[],Thu Mar 30 22:40:06 +0000 2017,RT @SpaceX: First stage entry burn complete. Second stage continuing nominally to geostationary transfer orbit. https://t.co/RXAzvT0xT0
17931,['http://bit.ly/2nB3PgH'],Thu Mar 30 23:15:42 +0000 2017,https://t.co/HZTDbbyQcC #Spacex
